lambda_um,ref,tran,emit,abs_silicon,emit_atm,ref_norm,emit_norm,abs_silicon_norm
10.322533,0.029373801,1.9720721e-06,0.97062423,0.00069053097,0.060917054,0.029373801,0.97062423,0.00069053097
10.342242,0.029389371,1.981982e-07,0.97061043,0.00073731196,0.11073121,0.029389371,0.97061043,0.00073731196
10.361952,0.029404942,-1.5756757e-06,0.97059663,0.00078409296,0.059883363,0.029404942,0.97059663,0.00078409296
10.381662,0.029420513,-3.3495495e-06,0.97058284,0.00083087395,0.072036784,0.029420513,0.97058284,0.00083087395
10.401371,0.029449098,-4.9725726e-06,0.97055587,0.00089899006,0.053983845,0.029449098,0.97055587,0.00089899006
10.421081,0.029651714,-4.5783784e-06,0.97035286,0.0012524049,0.091997216,0.029651714,0.97035286,0.0012524049
10.440791,0.029854329,-4.1841842e-06,0.97014985,0.0016058197,0.077837425,0.029854329,0.97014985,0.0016058197
10.460501,0.030056945,-3.78999e-06,0.96994684,0.0019592345,0.088782814,0.030056945,0.96994684,0.0019592345
10.48021,0.030259561,-3.3957958e-06,0.96974383,0.0023126493,0.069510006,0.030259561,0.96974383,0.0023126493
10.49992,0.030462177,-3.0016016e-06,0.96954082,0.0026660641,0.053675049,0.030462177,0.96954082,0.0026660641
10.51963,0.032157822,-1.8222222e-06,0.967844,0.0037911589,0.052798148,0.032157822,0.967844,0.0037911589
10.539339,0.033859559,-6.3963964e-07,0.96614108,0.0049194018,0.064848916,0.033859559,0.96614108,0.0049194018
10.559049,0.035561295,5.4294294e-07,0.96443816,0.0060476447,0.060843738,0.035561295,0.96443816,0.0060476447
10.578759,0.037263031,1.7255255e-06,0.96273524,0.0071758876,0.056341582,0.037263031,0.96273524,0.0071758876
10.598468,0.038964768,2.9081081e-06,0.96103232,0.0083041305,0.052832532,0.038964768,0.96103232,0.0083041305
10.618178,0.039292234,2.2728729e-06,0.96070549,0.0085761085,0.052982378,0.039292234,0.96070549,0.0085761085
10.637888,0.039503916,1.4844845e-06,0.9604946,0.0087759453,0.054548598,0.039503916,0.9604946,0.0087759453
10.657598,0.039715598,6.960961e-07,0.96028371,0.008975782,0.056703285,0.039715598,0.96028371,0.008975782
10.677307,0.03992728,-9.2292292e-08,0.96007281,0.0091756188,0.066725828,0.03992728,0.96007281,0.0091756188
10.697017,0.040138963,-8.8068068e-07,0.95986192,0.0093754555,0.076778416,0.040138963,0.95986192,0.0093754555
10.716727,0.040347467,-1.6366366e-07,0.9596527,0.0096262084,0.066105117,0.040347467,0.9596527,0.0096262084
10.736436,0.040555404,8.2182182e-07,0.95944377,0.0098860415,0.054110693,0.040555404,0.95944377,0.0098860415
10.756146,0.040763342,1.8073073e-06,0.95923485,0.010145875,0.052656872,0.040763342,0.95923485,0.010145875
10.775856,0.040971279,2.7927928e-06,0.95902593,0.010405708,0.052498396,0.040971279,0.95902593,0.010405708
10.795566,0.041179217,3.7782783e-06,0.95881701,0.010665541,0.054152481,0.041179217,0.95881701,0.010665541
10.815275,0.041346064,3.0834835e-06,0.95865085,0.010896611,0.11119643,0.041346064,0.95865085,0.010896611
10.834985,0.041500982,1.9009009e-06,0.95849712,0.01111933,0.063448231,0.041500982,0.95849712,0.01111933
10.854695,0.0416559,7.1831832e-07,0.95834338,0.01134205,0.082972614,0.0416559,0.95834338,0.01134205
10.874404,0.041810819,-4.6426426e-07,0.95818965,0.01156477,0.053631824,0.041810819,0.95818965,0.01156477
10.894114,0.041965737,-1.6468468e-06,0.95803591,0.011787489,0.054516063,0.041965737,0.95803591,0.011787489
10.913824,0.042124249,-2.2764765e-06,0.95787803,0.01200233,0.053890681,0.042124249,0.95787803,0.01200233
10.933534,0.042284292,-2.6706707e-06,0.95771838,0.012213815,0.056312128,0.042284292,0.95771838,0.012213815
10.953243,0.042444335,-3.0648649e-06,0.95755873,0.0124253,0.054851378,0.042444335,0.95755873,0.0124253
10.972953,0.042604378,-3.4590591e-06,0.95739908,0.012636785,0.056540231,0.042604378,0.95739908,0.012636785
10.992663,0.042764421,-3.8532533e-06,0.95723943,0.01284827,0.065083995,0.042764421,0.95723943,0.01284827
11.012372,0.042585584,-3.1339339e-06,0.95741755,0.012854498,0.065817532,0.042585584,0.95741755,0.012854498
11.032082,0.042205778,-1.7542543e-06,0.95779598,0.012738999,0.09218493,0.042205778,0.95779598,0.012738999
11.051792,0.041825972,-3.7457457e-07,0.9581744,0.0126235,0.055931587,0.041825972,0.9581744,0.0126235
11.071502,0.041446166,1.0051051e-06,0.95855283,0.012508001,0.055371838,0.041446166,0.95855283,0.012508001
11.091211,0.04106636,2.3847848e-06,0.95893126,0.012392502,0.055433636,0.04106636,0.95893126,0.012392502
11.110921,0.040728927,2.8907908e-06,0.95926818,0.012235722,0.055786727,0.040728927,0.95926818,0.012235722
11.130631,0.040425595,2.6936937e-06,0.95957171,0.012045721,0.057677099,0.040425595,0.95957171,0.012045721
11.15034,0.040122262,2.4965966e-06,0.95987524,0.011855719,0.058871692,0.040122262,0.95987524,0.011855719
11.17005,0.03981893,2.2994995e-06,0.96017877,0.011665718,0.057384907,0.03981893,0.96017877,0.011665718
11.18976,0.039515597,2.1024024e-06,0.9604823,0.011475716,0.05695906,0.039515597,0.9604823,0.011475716
11.209469,0.039244366,2e-06,0.96075363,0.011270468,0.057666907,0.039244366,0.96075363,0.011270468
11.229179,0.03900785,2e-06,0.96099015,0.011048734,0.06682601,0.03900785,0.96099015,0.011048734
11.248889,0.038771333,2e-06,0.96122667,0.010827,0.080640222,0.038771333,0.96122667,0.010827
11.268599,0.038534817,2e-06,0.96146318,0.010605266,0.31392352,0.038534817,0.96146318,0.010605266
11.288308,0.0382983,2e-06,0.9616997,0.010383532,0.062756639,0.0382983,0.9616997,0.010383532
11.308018,0.038083192,1.4387387e-06,0.96191537,0.010168845,0.071939856,0.038083192,0.96191537,0.010168845
11.327728,0.0378993,5.9059059e-08,0.96210064,0.0099644357,0.068397399,0.0378993,0.96210064,0.0099644357
11.347437,0.037715409,-1.3206206e-06,0.96228591,0.0097600263,0.15057813,0.037715409,0.96228591,0.0097600263
11.367147,0.037531517,-2.7003003e-06,0.96247118,0.0095556169,0.062288574,0.037531517,0.96247118,0.0095556169
11.386857,0.037347626,-4.07998e-06,0.96265645,0.0093512075,0.11884357,0.037347626,0.96265645,0.0093512075
11.406567,0.03718061,-4.606006e-06,0.962824,0.009157193,0.060894932,0.03718061,0.962824,0.009157193
11.426276,0.037047372,-3.4234234e-06,0.96295605,0.0089839841,0.061252204,0.037047372,0.96295605,0.0089839841
11.445986,0.036914135,-2.2408408e-06,0.96308811,0.0088107752,0.06138258,0.036914135,0.96308811,0.0088107752
11.465696,0.036780897,-1.0582583e-06,0.96322016,0.0086375662,0.066828254,0.036780897,0.96322016,0.0086375662
11.485405,0.036647659,1.2432432e-07,0.96335222,0.0084643573,0.075240595,0.036647659,0.96335222,0.0084643573
11.505115,0.036526238,7.4424424e-07,0.96347302,0.008269358,0.062821633,0.036526238,0.96347302,0.008269358
11.524825,0.03643853,-2.4124124e-07,0.96356171,0.0080121857,0.062851259,0.03643853,0.96356171,0.0080121857
11.544535,0.036350821,-1.2267267e-06,0.96365041,0.0077550134,0.066096456,0.036350821,0.96365041,0.0077550134
11.564244,0.036263113,-2.2122122e-06,0.9637391,0.0074978411,0.1050617,0.036263113,0.9637391,0.0074978411
11.583954,0.036175405,-3.1976977e-06,0.96382779,0.0072406688,0.064028371,0.036175405,0.96382779,0.0072406688
11.603664,0.03607568,-3.8900901e-06,0.96392821,0.0069798145,0.064044327,0.03607568,0.96392821,0.0069798145
11.623373,0.035923324,-3.2987988e-06,0.96407997,0.006702834,0.064513789,0.035923324,0.96407997,0.006702834
11.643083,0.035770968,-2.7075075e-06,0.96423174,0.0064258534,0.068543192,0.035770968,0.96423174,0.0064258534
11.662793,0.035618612,-2.1162162e-06,0.9643835,0.0061488729,0.06614518,0.035618612,0.9643835,0.0061488729
11.682503,0.035466256,-1.5249249e-06,0.96453527,0.0058718923,0.069502614,0.035466256,0.96453527,0.0058718923
11.702212,0.035321089,-1.0442442e-06,0.96467995,0.0056032518,0.51687909,0.035321089,0.96467995,0.0056032518
11.721922,0.03523279,-1.4384384e-06,0.96476865,0.0054005769,0.19378066,0.03523279,0.96476865,0.0054005769
11.741632,0.03514449,-1.8326326e-06,0.96485734,0.0051979019,0.092574367,0.03514449,0.96485734,0.0051979019
11.761341,0.035056191,-2.2268268e-06,0.96494604,0.004995227,0.082755791,0.035056191,0.96494604,0.004995227
11.781051,0.034967891,-2.621021e-06,0.96503473,0.004792552,0.077997123,0.034967891,0.96503473,0.004792552
11.800761,0.034879561,-2.9847848e-06,0.96512342,0.0045914329,0.069780979,0.034879561,0.96512342,0.0045914329
11.82047,0.034790473,-2.5905906e-06,0.96521212,0.0044290643,0.070418418,0.034790473,0.96521212,0.0044290643
11.84018,0.034701386,-2.1963964e-06,0.96530081,0.0042666957,0.069889649,0.034701386,0.96530081,0.0042666957
11.85989,0.034612298,-1.8022022e-06,0.9653895,0.0041043271,0.070953996,0.034612298,0.9653895,0.0041043271
11.8796,0.03452321,-1.408008e-06,0.9654782,0.0039419585,0.20598155,0.03452321,0.9654782,0.0039419585
11.899309,0.034434122,-1.0138138e-06,0.96556689,0.0037795899,0.15038172,0.034434122,0.96556689,0.0037795899
11.919019,0.034393342,-1.3803804e-06,0.96560804,0.003731925,0.075253535,0.034393342,0.96560804,0.003731925
11.938729,0.034354317,-1.7745746e-06,0.96564746,0.0036884257,0.072994709,0.034354317,0.96564746,0.0036884257
11.958438,0.034315292,-2.1687688e-06,0.96568688,0.0036449264,0.073494204,0.034315292,0.96568688,0.0036449264
11.978148,0.034276267,-2.562963e-06,0.9657263,0.003601427,0.073538519,0.034276267,0.9657263,0.003601427
11.997858,0.034237241,-2.9571572e-06,0.96576572,0.0035579277,0.073687823,0.034237241,0.96576572,0.0035579277
12.017568,0.034194,-2.6486486e-06,0.96580865,0.0034785027,0.074480595,0.034194,0.96580865,0.0034785027
12.037277,0.034150244,-2.2544545e-06,0.96585201,0.003394697,0.077127843,0.034150244,0.96585201,0.003394697
12.056987,0.034106489,-1.8602603e-06,0.96589537,0.0033108913,0.077905703,0.034106489,0.96589537,0.0033108913
12.076697,0.034062733,-1.4660661e-06,0.96593873,0.0032270856,0.16211636,0.034062733,0.96593873,0.0032270856
12.096406,0.034018978,-1.0718719e-06,0.96598209,0.00314328,0.088380572,0.034018978,0.96598209,0.00314328
12.116116,0.03401519,-3.5535536e-07,0.96598517,0.003065679,0.25448481,0.03401519,0.96598517,0.003065679
12.135826,0.034020315,4.3303303e-07,0.96597925,0.0029894615,0.080197342,0.034020315,0.96597925,0.0029894615
12.155536,0.034025439,1.2214214e-06,0.96597334,0.0029132441,0.089295177,0.034025439,0.96597334,0.0029132441
12.175245,0.034030564,2.0098098e-06,0.96596743,0.0028370266,0.07996595,0.034030564,0.96596743,0.0028370266
12.194955,0.034035688,2.7981982e-06,0.96596151,0.0027608092,0.082882541,0.034035688,0.96596151,0.0027608092
12.214665,0.034050931,2.2667668e-06,0.9659468,0.0026586206,0.096330162,0.034050931,0.9659468,0.0026586206
12.234374,0.034069656,1.2812813e-06,0.96592906,0.0025474973,0.088213975,0.034069656,0.96592906,0.0025474973
12.254084,0.03408838,2.957958e-07,0.96591132,0.0024363739,0.086342306,0.03408838,0.96591132,0.0024363739
12.273794,0.034107104,-6.8968969e-07,0.96589359,0.0023252506,0.22627137,0.034107104,0.96589359,0.0023252506
12.293504,0.034125828,-1.6751752e-06,0.96587585,0.0022141272,0.11528838,0.034125828,0.96587585,0.0022141272
12.313213,0.034160673,-1.6036036e-06,0.96584093,0.0021168381,0.090460598,0.034160673,0.96584093,0.0021168381
12.332923,0.034203443,-1.0123123e-06,0.96579757,0.0020263509,0.12313927,0.034203443,0.96579757,0.0020263509
12.352633,0.034246213,-4.2102102e-07,0.96575421,0.0019358636,0.11686039,0.034246213,0.96575421,0.0019358636
12.372342,0.034288983,1.7027027e-07,0.96571085,0.0018453763,0.69358964,0.034288983,0.96571085,0.0018453763
12.392052,0.034331753,7.6156156e-07,0.96566749,0.001754889,0.099025516,0.034331753,0.96566749,0.001754889
12.411762,0.034382403,5.2952953e-07,0.96561707,0.001675446,0.10272462,0.034382403,0.96561707,0.001675446
12.431471,0.034438379,-2.5885886e-07,0.96556188,0.0016034662,0.11226428,0.034438379,0.96556188,0.0016034662
12.451181,0.034494355,-1.0472472e-06,0.96550669,0.0015314863,0.4316358,0.034494355,0.96550669,0.0015314863
12.470891,0.03455033,-1.8356356e-06,0.96545151,0.0014595065,0.11300846,0.03455033,0.96545151,0.0014595065
12.490601,0.034606306,-2.624024e-06,0.96539632,0.0013875266,0.10844656,0.034606306,0.96539632,0.0013875266
12.51031,0.034664343,-2.3813814e-06,0.96533804,0.0013398378,0.20599054,0.034664343,0.96533804,0.0013398378
12.53002,0.034724261,-1.1987988e-06,0.96527694,0.0013142941,0.29978658,0.034724261,0.96527694,0.0013142941
12.54973,0.034784178,-1.6216216e-08,0.96521584,0.0012887503,0.20428957,0.034784178,0.96521584,0.0012887503
12.569439,0.034844096,1.1663664e-06,0.96515474,0.0012632065,0.4728805,0.034844096,0.96515474,0.0012632065
12.589149,0.034904013,2.3489489e-06,0.96509364,0.0012376627,0.16520861,0.034904013,0.96509364,0.0012376627
12.608859,0.035019033,2.4684685e-06,0.9649785,0.0012113925,0.15033096,0.035019033,0.9649785,0.0012113925
12.628569,0.035201545,1.2858859e-06,0.96479717,0.0011842325,0.51693779,0.035201545,0.96479717,0.0011842325
12.648278,0.035384057,1.033033e-07,0.96461584,0.0011570725,0.1194151,0.035384057,0.96461584,0.0011570725
12.667988,0.035566569,-1.0792793e-06,0.96443451,0.0011299126,0.10808704,0.035566569,0.96443451,0.0011299126
12.687698,0.035749081,-2.2618619e-06,0.96425318,0.0011027526,0.12057615,0.035749081,0.96425318,0.0011027526
12.707407,0.035935667,-3.0740741e-06,0.96406741,0.0010744911,0.12514444,0.035935667,0.96406741,0.0010744911
12.727117,0.036129019,-3.2711712e-06,0.96387425,0.0010444003,0.14136586,0.036129019,0.96387425,0.0010444003
12.746827,0.036322371,-3.4682683e-06,0.9636811,0.0010143095,0.89644714,0.036322371,0.9636811,0.0010143095
12.766537,0.036515723,-3.6653654e-06,0.96348794,0.00098421867,0.14736342,0.036515723,0.96348794,0.00098421867
12.786246,0.036709076,-3.8624625e-06,0.96329479,0.00095412786,0.17777397,0.036709076,0.96329479,0.00095412786
12.805956,0.036891588,-3.9404404e-06,0.96311235,0.00094754163,0.12520843,0.036891588,0.96311235,0.00094754163
12.825666,0.037049069,-3.7433433e-06,0.96295467,0.00099523321,0.17162031,0.037049069,0.96295467,0.00099523321
12.845375,0.037206549,-3.5462462e-06,0.962797,0.0010429248,0.14991196,0.037206549,0.962797,0.0010429248
12.865085,0.03736403,-3.3491491e-06,0.96263932,0.0010906164,0.38111939,0.03736403,0.96263932,0.0010906164
12.884795,0.03752151,-3.1520521e-06,0.96248164,0.001138308,0.17895465,0.03752151,0.96248164,0.001138308
12.904505,0.037680252,-2.8648649e-06,0.96232261,0.0011887982,0.17230489,0.037680252,0.96232261,0.0011887982
12.924214,0.037843252,-2.2735736e-06,0.96215902,0.0012487354,0.13644244,0.037843252,0.96215902,0.0012487354
12.943924,0.038006251,-1.6822823e-06,0.96199543,0.0013086727,0.18747873,0.038006251,0.96199543,0.0013086727
12.963634,0.03816925,-1.090991e-06,0.96183184,0.0013686099,0.16758285,0.03816925,0.96183184,0.0013686099
12.983343,0.038332249,-4.996997e-07,0.96166825,0.0014285471,0.42529754,0.038332249,0.96166825,0.0014285471
13.003053,0.038497081,9.1591592e-08,0.96150283,0.0015060089,0.59528789,0.038497081,0.96150283,0.0015060089
13.022763,0.038671906,6.8288288e-07,0.96132741,0.0016790798,0.23366925,0.038671906,0.96132741,0.0016790798
13.042472,0.038846731,1.2741742e-06,0.96115199,0.0018521508,0.15539504,0.038846731,0.96115199,0.0018521508
13.062182,0.039021556,1.8654655e-06,0.96097658,0.0020252217,0.16103197,0.039021556,0.96097658,0.0020252217
13.081892,0.039196381,2.4567568e-06,0.96080116,0.0021982927,0.16948154,0.039196381,0.96080116,0.0021982927
13.101602,0.039376604,2.9359359e-06,0.96062046,0.0023797416,0.42092706,0.039376604,0.96062046,0.0023797416
13.121311,0.03961785,2.1475475e-06,0.96038,0.0026559141,0.20744919,0.03961785,0.96038,0.0026559141
13.141021,0.039859097,1.3591592e-06,0.96013954,0.0029320865,0.18832773,0.039859097,0.96013954,0.0029320865
13.160731,0.040100344,5.7077077e-07,0.95989909,0.003208259,0.18207673,0.040100344,0.95989909,0.003208259
13.18044,0.040341591,-2.1761762e-07,0.95965863,0.0034844315,0.47929205,0.040341591,0.95965863,0.0034844315
13.20015,0.040583128,-9.954955e-07,0.95941787,0.0037618895,0.45188206,0.040583128,0.95941787,0.0037618895
13.21986,0.040862414,-4.042042e-07,0.95913799,0.0042068165,0.22352234,0.040862414,0.95913799,0.0042068165
13.23957,0.041141701,1.8708709e-07,0.95885811,0.0046517435,0.27110161,0.041141701,0.95885811,0.0046517435
13.259279,0.041420987,7.7837838e-07,0.95857823,0.0050966705,0.74948176,0.041420987,0.95857823,0.0050966705
13.278989,0.041700274,1.3696697e-06,0.95829836,0.0055415974,0.52114828,0.041700274,0.95829836,0.0055415974
13.298699,0.041979561,1.960961e-06,0.95801848,0.0059865244,0.28419587,0.041979561,0.95801848,0.0059865244
13.318408,0.042526321,2e-06,0.95747168,0.006635527,0.34506257,0.042526321,0.95747168,0.006635527
13.338118,0.04309199,2e-06,0.95690601,0.0072989559,0.77808196,0.04309199,0.95690601,0.0072989559
13.357828,0.043657659,2e-06,0.95634034,0.0079623847,0.72102889,0.043657659,0.95634034,0.0079623847
13.377538,0.044223327,2e-06,0.95577467,0.0086258135,0.31776737,0.044223327,0.95577467,0.0086258135
13.397247,0.044788996,2e-06,0.955209,0.0092892423,0.47376389,0.044788996,0.955209,0.0092892423
13.416957,0.04585303,2.1695696e-06,0.9541448,0.01027877,0.94603446,0.04585303,0.9541448,0.01027877
