2.8,0.27226,0.72774,0.010005,0.68468,0.00094083,0.00057175,0.031546
2.81,0.28742,0.71258,0.0097059,0.6686,0.00097859,0.00059364,0.032701
2.82,0.30424,0.69576,0.0093531,0.65095,0.0010093,0.00062167,0.033829
2.83,0.32156,0.67844,0.0089889,0.63308,0.0010239,0.00064512,0.034703
2.84,0.34209,0.65791,0.0085962,0.61188,0.0010535,0.00066854,0.035709
2.85,0.3577,0.6423,0.0082036,0.59569,0.0010723,0.00068427,0.036655
2.86,0.37937,0.62063,0.0078341,0.5731,0.0011121,0.0007148,0.037866
2.87,0.39657,0.60343,0.0073226,0.55472,0.0011639,0.00075478,0.03947
2.88,0.42416,0.57584,0.0069291,0.52696,0.0011629,0.00077232,0.040014
2.89,0.44899,0.55101,0.0065535,0.50125,0.0011922,0.00080287,0.041204
2.9,0.46954,0.53046,0.0061502,0.47937,0.0012472,0.00084251,0.042849
2.91,0.49767,0.50233,0.0056796,0.45091,0.0012575,0.00085527,0.043627
2.92,0.52495,0.47505,0.0052884,0.42324,0.001264,0.00087649,0.044373
2.93,0.55218,0.44782,0.0048099,0.39434,0.0013362,0.00092923,0.046405
2.94,0.58339,0.41661,0.004381,0.3623,0.0013559,0.00096128,0.047604
2.95,0.6138,0.3862,0.0039026,0.32954,0.0014613,0.0010318,0.050265
2.96,0.64987,0.35013,0.0033846,0.29377,0.0014313,0.0010433,0.050496
2.97,0.68289,0.31711,0.0029317,0.25874,0.0015123,0.001105,0.052817
2.98,0.72181,0.27819,0.0023571,0.21843,0.0015719,0.0011448,0.054682
2.99,0.76862,0.23138,0.0018526,0.17168,0.0015647,0.0011555,0.055123
3,0.80047,0.19953,0.001293,0.13824,0.0016144,0.0012092,0.057171
3.01,0.79505,0.20495,0.001447,0.14486,0.0015699,0.0011924,0.055883
3.02,0.7856,0.2144,0.001605,0.15467,0.0015444,0.0011922,0.055386
3.03,0.77276,0.22724,0.0017828,0.16882,0.0014891,0.0011715,0.053981
3.04,0.76779,0.23221,0.0019509,0.17462,0.0014556,0.0011602,0.05303
3.05,0.75771,0.24229,0.0021078,0.18458,0.0014532,0.0011636,0.05299
3.06,0.7527,0.2473,0.0022758,0.19033,0.0014252,0.0011421,0.052129
3.07,0.74547,0.25453,0.002405,0.19779,0.0014029,0.0011433,0.051785
3.08,0.74544,0.25456,0.0025797,0.19882,0.0013572,0.0011276,0.050678
3.09,0.74121,0.25879,0.0027159,0.20245,0.0013713,0.0011468,0.051101
3.1,0.7331,0.2669,0.0028293,0.21137,0.0013412,0.0011371,0.050217
3.11,0.72289,0.27711,0.0029541,0.22191,0.0013241,0.0011374,0.049778
3.12,0.71181,0.28819,0.0030667,0.23305,0.001318,0.001144,0.049615
3.13,0.70361,0.29639,0.003187,0.24186,0.0012948,0.0011378,0.048913
3.14,0.6946,0.3054,0.0033128,0.25122,0.0012786,0.001137,0.048457
3.15,0.68442,0.31558,0.0034282,0.26166,0.001262,0.0011375,0.048092
3.16,0.67462,0.32538,0.0035375,0.27176,0.0012492,0.0011261,0.047707
3.17,0.66498,0.33502,0.0036432,0.28125,0.0012563,0.0011315,0.047744
3.18,0.65637,0.34363,0.0037508,0.29038,0.0012317,0.0011269,0.047144
3.19,0.64776,0.35224,0.0038599,0.29899,0.0012322,0.0011334,0.047023
3.2,0.64013,0.35987,0.0039679,0.30751,0.0011938,0.0011199,0.046078
3.21,0.46834,0.53166,0.0064624,0.48385,0.0010227,0.00096445,0.039359
3.22,0.34585,0.65415,0.0085712,0.61038,0.00087092,0.00082742,0.033498
3.23,0.25844,0.74156,0.010465,0.70126,0.00073581,0.00070694,0.028394
3.24,0.19579,0.80421,0.012242,0.76667,0.00062042,0.00060414,0.024074
3.25,0.15004,0.84996,0.013953,0.81444,0.00052703,0.00051897,0.020519
3.26,0.11578,0.88422,0.015618,0.85012,0.00045154,0.00044816,0.017584
3.27,0.091401,0.9086,0.017303,0.87547,0.00038606,0.0003866,0.015054
3.28,0.073745,0.92625,0.019,0.89366,0.00033169,0.00033466,0.012933
3.29,0.060433,0.93957,0.020676,0.90721,0.00028395,0.00028946,0.011103
3.3,0.050656,0.94934,0.022373,0.91701,0.00024044,0.00024877,0.0094724
3.31,0.043533,0.95647,0.024073,0.92381,0.00020772,0.00021598,0.0081643
3.32,0.03794,0.96206,0.025761,0.92889,0.00017869,0.00018761,0.0070409
3.33,0.033911,0.96609,0.027456,0.93228,0.0001529,0.00016213,0.0060414
3.34,0.030731,0.96927,0.029139,0.93463,0.00013191,0.00014114,0.0052222
3.35,0.028398,0.9716,0.030823,0.93603,0.00011422,0.00012286,0.0045143
3.36,0.026601,0.9734,0.032501,0.93682,9.7276e-05,0.00010619,0.0038751
3.37,0.025227,0.97477,0.034165,0.93707,8.437e-05,9.2767e-05,0.003362
3.38,0.024081,0.97592,0.035818,0.93702,7.3513e-05,8.1165e-05,0.0029218
3.39,0.023201,0.9768,0.037462,0.93667,6.355e-05,7.0733e-05,0.0025292
3.4,0.02245,0.97755,0.039089,0.93615,5.4925e-05,6.1668e-05,0.0021906
3.41,0.02285,0.97715,0.037147,0.9373,6.4255e-05,7.2768e-05,0.0025676
3.42,0.02337,0.97663,0.035217,0.93824,7.5261e-05,8.5912e-05,0.0030114
3.43,0.024213,0.97579,0.03331,0.93876,8.8114e-05,0.00010137,0.0035301
3.44,0.025445,0.97455,0.031425,0.93878,0.00010264,0.00011925,0.0041257
3.45,0.027115,0.97289,0.029553,0.93827,0.00011872,0.00013962,0.0047996
3.46,0.029547,0.97045,0.027713,0.93684,0.00013818,0.00016378,0.0055942
